Store,Date,Weekly_Sales
1,2011-04-22,1564819.81
45,2011-04-22,813630.44
33,2011-04-22,248603.3
3,2011-04-22,391860.04
9,2011-04-22,549502.11
31,2011-04-22,1461393.91
19,2011-04-22,1514288.82
40,2011-04-22,965056.4
7,2011-04-22,466594.89
28,2011-04-22,1297452.0
39,2011-04-22,1563140.85
4,2011-04-22,2220600.7600000002
30,2011-04-22,445358.73
5,2011-04-22,328415.44
17,2011-04-22,1060770.11
27,2011-04-22,1921655.48
16,2011-04-22,368600.0
37,2011-04-22,526434.37
43,2011-04-22,638280.67
8,2011-04-22,937473.13
15,2011-04-22,655318.26
20,2011-04-22,2313861.81
6,2011-04-22,1639358.93
29,2011-04-22,589252.69
41,2011-04-22,1304481.75
26,2011-04-22,921700.61
38,2011-04-22,362952.34
18,2011-04-22,1105860.06
42,2011-04-22,534597.69
30,2011-04-29,423687.2
41,2011-04-29,1178841.05
24,2011-04-29,1197761.17
20,2011-04-29,1881788.19
5,2011-04-29,307291.56
22,2011-04-29,926133.8
34,2011-04-29,895973.02
15,2011-04-29,560764.41
25,2011-04-29,649245.0
21,2011-04-29,783250.75
19,2011-04-29,1297237.7
29,2011-04-29,493078.64
12,2011-04-29,994966.1
38,2011-04-29,344225.99
42,2011-04-29,496010.17
2,2011-04-29,1745545.28
6,2011-04-29,1479249.9
16,2011-04-29,378100.31
36,2011-04-29,340708.78
27,2011-04-29,1642074.64
33,2011-04-29,248561.86
10,2011-04-29,1873646.34
13,2011-04-29,1895583.12
4,2011-04-29,1878167.44
31,2011-04-29,1331137.96
8,2011-04-29,855014.77
39,2011-04-29,1379651.8699999999
44,2011-04-29,281247.97000000003
28,2011-04-29,1222367.9000000001
45,2011-04-29,786561.61
18,2011-04-29,974114.39
32,2011-04-29,1107494.55
35,2011-04-29,811824.06
40,2011-04-29,847246.5
7,2011-04-29,410429.73
23,2011-04-29,1173307.4
17,2011-04-29,806979.15
14,2011-04-29,1930617.64
3,2011-04-29,367405.4
43,2011-04-29,611464.21
11,2011-04-29,1357589.89
26,2011-04-29,873450.29
1,2011-04-29,1455090.69
9,2011-04-29,532226.2
37,2011-04-29,502918.18
37,2011-05-06,547513.3
8,2011-05-06,941457.34
19,2011-05-06,1451953.95
31,2011-05-06,1388755.6099999999
43,2011-05-06,649148.74
36,2011-05-06,393401.4
39,2011-05-06,1370920.8699999999
23,2011-05-06,1359921.1300000001
28,2011-05-06,1515890.3800000001
13,2011-05-06,1986380.4
2,2011-05-06,1837743.6
10,2011-05-06,1841369.99
32,2011-05-06,1181793.55
33,2011-05-06,257031.19
17,2011-05-06,882132.28
27,2011-05-06,1757041.96
6,2011-05-06,1504651.57
4,2011-05-06,2063682.76
7,2011-05-06,407012.47
3,2011-05-06,413042.12
16,2011-05-06,423805.22
26,2011-05-06,1024778.23
41,2011-05-06,1244956.91
44,2011-05-06,299354.67
20,2011-05-06,2090838.44
9,2011-05-06,545251.1
14,2011-05-06,2095599.93
11,2011-05-06,1331453.41
15,2011-05-06,630522.67
24,2011-05-06,1339630.35
29,2011-05-06,534372.53
42,2011-05-06,612337.35
1,2011-05-06,1629391.28
21,2011-05-06,718898.33
12,2011-05-06,1021154.48
38,2011-05-06,422186.65
22,2011-05-06,1032076.06
5,2011-05-06,322904.68
35,2011-05-06,835181.18
40,2011-05-06,1016752.55
25,2011-05-06,659446.55
18,2011-05-06,1065427.37
30,2011-05-06,438789.52
34,2011-05-06,965853.58
45,2011-05-06,810150.64
12,2011-05-13,977033.5
44,2011-05-13,307095.31
8,2011-05-13,895763.41
45,2011-05-13,793889.1
1,2011-05-13,1604775.58
39,2011-05-13,1325022.77
19,2011-05-13,1429143.06
41,2011-05-13,1270025.74
5,2011-05-13,290930.01
24,2011-05-13,1311950.16
11,2011-05-13,1277959.42
34,2011-05-13,966232.6900000001
22,2011-05-13,1001558.74
27,2011-05-13,1763545.32
35,2011-05-13,826155.95
30,2011-05-13,424614.59
16,2011-05-13,410406.95
7,2011-05-13,414094.05
13,2011-05-13,1958823.56
28,2011-05-13,1253316.3
33,2011-05-13,279466.87
17,2011-05-13,870625.49
2,2011-05-13,1838513.07
18,2011-05-13,993172.98
29,2011-05-13,549551.02
10,2011-05-13,1712995.44
4,2011-05-13,2002362.37
31,2011-05-13,1408118.22
25,2011-05-13,684783.15
15,2011-05-13,630482.91
20,2011-05-13,2036748.53
40,2011-05-13,903864.02
26,2011-05-13,941008.85
14,2011-05-13,2004330.3
32,2011-05-13,1138162.76
9,2011-05-13,539126.0
23,2011-05-13,1254914.8699999999
37,2011-05-13,511871.63
43,2011-05-13,684655.91
3,2011-05-13,386312.68
6,2011-05-13,1453185.65
36,2011-05-13,395316.65
21,2011-05-13,754236.7000000001
38,2011-05-13,366977.79
42,2011-05-13,603024.75
42,2011-05-20,524559.95
13,2011-05-20,1860923.55
7,2011-05-20,424670.98
4,2011-05-20,2015563.48
32,2011-05-20,1145084.76
21,2011-05-20,744836.56
31,2011-05-20,1387365.19
40,2011-05-20,907110.8300000001
37,2011-05-20,533564.42
38,2011-05-20,365730.76
44,2011-05-20,303559.23
16,2011-05-20,435397.19
20,2011-05-20,1953416.06
45,2011-05-20,727163.67
9,2011-05-20,518266.9
25,2011-05-20,677971.33
34,2011-05-20,945018.83
43,2011-05-20,648330.18
29,2011-05-20,492932.51
30,2011-05-20,435102.2
41,2011-05-20,1244542.33
3,2011-05-20,364603.13
26,2011-05-20,938334.62
39,2011-05-20,1373907.21
36,2011-05-20,376183.44
35,2011-05-20,776838.56
8,2011-05-20,836049.89
6,2011-05-20,1382783.83
27,2011-05-20,1725268.56
28,2011-05-20,1151282.31
24,2011-05-20,1234281.7
12,2011-05-20,924134.99
17,2011-05-20,844443.35
18,2011-05-20,994610.43
22,2011-05-20,970307.83
15,2011-05-20,593941.9
19,2011-05-20,1355234.3
2,2011-05-20,1688281.8599999999
11,2011-05-20,1239466.97
10,2011-05-20,1720908.01
14,2011-05-20,1959967.8
33,2011-05-20,239206.26
1,2011-05-20,1428218.27
23,2011-05-20,1337617.55
5,2011-05-20,299614.33
24,2011-05-27,1311153.72
2,2011-05-27,1797732.56
5,2011-05-27,297149.69
29,2011-05-27,550735.64
41,2011-05-27,1278304.33
20,2011-05-27,1944433.17
40,2011-05-27,972373.81
26,2011-05-27,996723.58
11,2011-05-27,1216876.52
7,2011-05-27,457216.87
32,2011-05-27,1175447.49
17,2011-05-27,892056.64
35,2011-05-27,850708.6
14,2011-05-27,2080694.24
9,2011-05-27,553834.04
44,2011-05-27,308442.49
25,2011-05-27,718373.9400000001
21,2011-05-27,744389.8099999999
36,2011-05-27,348655.2
18,2011-05-27,1065214.14
27,2011-05-27,1820723.17
12,2011-05-27,964332.51
23,2011-05-27,1361945.18
19,2011-05-27,1388553.11
10,2011-05-27,1743000.38
8,2011-05-27,857939.41
33,2011-05-27,239431.85
1,2011-05-27,1466046.67
3,2011-05-27,369350.6
13,2011-05-27,1866369.93
4,2011-05-27,1986597.95
31,2011-05-27,1342273.64
6,2011-05-27,1523979.11
42,2011-05-27,503295.29
39,2011-05-27,1406124.14
45,2011-05-27,817653.25
22,2011-05-27,1021568.34
16,2011-05-27,444718.68
28,2011-05-27,1160043.98
43,2011-05-27,578209.63
34,2011-05-27,941311.83
30,2011-05-27,429305.82
38,2011-05-27,356886.1
37,2011-05-27,507086.75
15,2011-05-27,636193.24
28,2011-06-03,1403779.25
18,2011-06-03,1178039.0
39,2011-06-03,1541745.59
38,2011-06-03,396826.06
3,2011-06-03,394507.84
45,2011-06-03,877423.45
1,2011-06-03,1635078.41
44,2011-06-03,308950.04
37,2011-06-03,500381.23
7,2011-06-03,542295.37
9,2011-06-03,587004.29
42,2011-06-03,545109.3
14,2011-06-03,2079899.47
43,2011-06-03,630972.15
19,2011-06-03,1457345.75
13,2011-06-03,1935593.87
31,2011-06-03,1430348.1
6,2011-06-03,1705506.29
23,2011-06-03,1562161.97
16,2011-06-03,531080.31
34,2011-06-03,947229.24
30,2011-06-03,432808.48
15,2011-06-03,695396.19
25,2011-06-03,737551.74
32,2011-06-03,1167757.0
12,2011-06-03,970328.68
40,2011-06-03,1075687.74
10,2011-06-03,1792210.89
21,2011-06-03,773878.58
8,2011-06-03,929222.16
24,2011-06-03,1554837.62
4,2011-06-03,2065377.1500000001
5,2011-06-03,329183.92
29,2011-06-03,598251.5700000001
41,2011-06-03,1297584.95
20,2011-06-03,2182246.69
2,2011-06-03,1933756.21
26,2011-06-03,1054454.4
11,2011-06-03,1343637.0
27,2011-06-03,2053708.01
36,2011-06-03,373703.95
17,2011-06-03,895020.48
35,2011-06-03,955466.84
22,2011-06-03,1125169.92
33,2011-06-03,243477.03
6,2011-06-10,1598643.65
34,2011-06-10,943912.77
40,2011-06-10,984336.04
29,2011-06-10,558431.4400000001
17,2011-06-10,881190.46
12,2011-06-10,996937.95
43,2011-06-10,643041.71
23,2011-06-10,1447028.06
44,2011-06-10,308770.42
14,2011-06-10,2132446.0
33,2011-06-10,258427.38999999998
19,2011-06-10,1467473.6300000001
26,2011-06-10,1094058.68
27,2011-06-10,1817914.71
2,2011-06-10,1929153.1600000001
1,2011-06-10,1588948.32
15,2011-06-10,642679.81
8,2011-06-10,897309.41
38,2011-06-10,381763.02
42,2011-06-10,616701.99
21,2011-06-10,794397.89
4,2011-06-10,2073951.38
36,2011-06-10,374182.04
10,2011-06-10,1740063.1
31,2011-06-10,1425299.37
20,2011-06-10,2135062.04
16,2011-06-10,600952.06
13,2011-06-10,1997816.98
30,2011-06-10,424697.05
45,2011-06-10,814395.17
18,2011-06-10,1044079.2
28,2011-06-10,1339972.83
7,2011-06-10,621099.95
3,2011-06-10,391638.75
39,2011-06-10,1442092.08
37,2011-06-10,509647.25
35,2011-06-10,855130.21
11,2011-06-10,1314626.75
41,2011-06-10,1311690.11
9,2011-06-10,550076.3200000001
5,2011-06-10,304984.14
24,2011-06-10,1373841.91
32,2011-06-10,1239741.34
22,2011-06-10,1060868.49
25,2011-06-10,740259.63
37,2011-06-17,525132.36
32,2011-06-17,1192031.38
43,2011-06-17,665781.74
25,2011-06-17,717373.43
40,2011-06-17,971422.67
26,2011-06-17,981646.46
45,2011-06-17,811153.67
36,2011-06-17,394645.25
42,2011-06-17,546675.65
38,2011-06-17,356797.0
44,2011-06-17,300255.87
27,2011-06-17,1814740.09
34,2011-06-17,968258.0900000001
30,2011-06-17,435481.03
24,2011-06-17,1320359.23
41,2011-06-17,1289151.84
29,2011-06-17,536914.17
35,2011-06-17,828594.86
39,2011-06-17,1451392.67
28,2011-06-17,1268503.49
31,2011-06-17,1491039.14
33,2011-06-17,238172.66
23,2011-06-17,1470520.83
17,2011-06-17,894686.67
21,2011-06-17,823220.43
8,2011-06-17,922048.41
12,2011-06-17,986504.93
10,2011-06-17,1817934.76
20,2011-06-17,2065191.27
13,2011-06-17,2086433.49
7,2011-06-17,610991.35
18,2011-06-17,1045859.39
3,2011-06-17,403423.34
6,2011-06-17,1622150.33
19,2011-06-17,1418973.6199999999
4,2011-06-17,2141210.62
11,2011-06-17,1337506.74
5,2011-06-17,304811.82
15,2011-06-17,639928.85
2,2011-06-17,1953771.99
1,2011-06-17,1532114.86
16,2011-06-17,581546.23
9,2011-06-17,558671.14
22,2011-06-17,1042454.61
14,2011-06-17,2082083.3399999999
14,2011-06-24,2069523.52
25,2011-06-24,699270.1
42,2011-06-24,501780.66000000003
45,2011-06-24,762861.78
28,2011-06-24,1208809.34
1,2011-06-24,1438830.15
21,2011-06-24,771298.98
32,2011-06-24,1163869.52
4,2011-06-24,2008344.92
23,2011-06-24,1434036.18
35,2011-06-24,849397.5700000001
33,2011-06-24,238433.53
16,2011-06-24,569105.03
30,2011-06-24,422715.74
41,2011-06-24,1244381.98
5,2011-06-24,302881.64
44,2011-06-24,296765.59
2,2011-06-24,1790925.8
24,2011-06-24,1304850.67
22,2011-06-24,1012584.2
27,2011-06-24,1811455.15
19,2011-06-24,1440785.7
10,2011-06-24,1711813.1300000001
7,2011-06-24,640043.97
39,2011-06-24,1363167.95
29,2011-06-24,545368.17
38,2011-06-24,354078.95
8,2011-06-24,864881.24
11,2011-06-24,1254587.84
36,2011-06-24,360009.94
18,2011-06-24,1056478.65
13,2011-06-24,2009163.08
3,2011-06-24,385520.71
12,2011-06-24,997282.75
17,2011-06-24,920719.98
26,2011-06-24,997474.93
43,2011-06-24,604925.08
20,2011-06-24,1950826.32
6,2011-06-24,1543365.9000000001
31,2011-06-24,1375962.46
15,2011-06-24,656594.95
40,2011-06-24,977103.64
37,2011-06-24,509276.22
9,2011-06-24,538745.9299999999
34,2011-06-24,923795.04
9,2011-07-01,537064.03
8,2011-07-01,883683.35
11,2011-07-01,1297472.06
23,2011-07-01,1492507.44
33,2011-07-01,226702.36000000002
3,2011-07-01,368962.72000000003
35,2011-07-01,874453.88
38,2011-07-01,387334.04
13,2011-07-01,2048035.74
36,2011-07-01,354270.77
26,2011-07-01,1070119.09
16,2011-07-01,608737.56
39,2011-07-01,1429829.36
44,2011-07-01,315273.08
30,2011-07-01,428782.38
5,2011-07-01,327093.89
7,2011-07-01,704344.21
40,2011-07-01,1048866.3
10,2011-07-01,1751369.75
19,2011-07-01,1462731.93
21,2011-07-01,784639.12
37,2011-07-01,517021.3
6,2011-07-01,1694551.15
22,2011-07-01,1077491.68
24,2011-07-01,1445596.61
27,2011-07-01,1949983.93
2,2011-07-01,1866243.0
41,2011-07-01,1333347.78
20,2011-07-01,2053165.4100000001
17,2011-07-01,940554.34
28,2011-07-01,1319054.57
14,2011-07-01,2074668.19
42,2011-07-01,506343.83
1,2011-07-01,1488538.09
43,2011-07-01,586781.78
4,2011-07-01,2051533.53
34,2011-07-01,911106.22
45,2011-07-01,791495.25
12,2011-07-01,961993.34
15,2011-07-01,674669.16
25,2011-07-01,706206.86
31,2011-07-01,1371889.27
29,2011-07-01,567114.6
32,2011-07-01,1199845.29
18,2011-07-01,1087051.26
9,2011-07-08,535983.13
19,2011-07-08,1465489.75
1,2011-07-08,1534849.64
5,2011-07-08,310804.93
44,2011-07-08,295339.01
22,2011-07-08,1017050.65
37,2011-07-08,489059.93
6,2011-07-08,1709373.62
15,2011-07-08,635118.48
31,2011-07-08,1423144.47
24,2011-07-08,1567340.07
23,2011-07-08,1379488.05
32,2011-07-08,1110244.52
27,2011-07-08,2000055.27
30,2011-07-08,419764.37
41,2011-07-08,1338862.58
2,2011-07-08,1853161.99
45,2011-07-08,768718.11
20,2011-07-08,2123787.79
34,2011-07-08,926934.5700000001
42,2011-07-08,593234.27
16,2011-07-08,634634.66
21,2011-07-08,734099.4
17,2011-07-08,915064.22
8,2011-07-08,861965.12
25,2011-07-08,698529.64
11,2011-07-08,1334627.96
18,2011-07-08,1048802.62
3,2011-07-08,395146.24
12,2011-07-08,943717.38
35,2011-07-08,827717.85
33,2011-07-08,262717.71
10,2011-07-08,1699708.3800000001
26,2011-07-08,1133807.03
29,2011-07-08,547586.07
28,2011-07-08,1459655.8499999999
13,2011-07-08,2021699.38
36,2011-07-08,377464.62
4,2011-07-08,2066541.8599999999
39,2011-07-08,1414564.53
43,2011-07-08,651147.83
40,2011-07-08,1107366.06
7,2011-07-08,761793.94
38,2011-07-08,399699.17
14,2011-07-08,2063401.06
13,2011-07-15,1956813.31
16,2011-07-15,586841.77
15,2011-07-15,624114.56
14,2011-07-15,1953544.76
37,2011-07-15,498749.62
43,2011-07-15,631827.38
9,2011-07-15,512834.04000000004
21,2011-07-15,728311.15
8,2011-07-15,849925.37
3,2011-07-15,373454.33
26,2011-07-15,1021534.7
36,2011-07-15,385631.48
25,2011-07-15,680510.23
4,2011-07-15,2049046.95
42,2011-07-15,591703.8200000001
10,2011-07-15,1775068.4
19,2011-07-15,1391580.41
32,2011-07-15,1144254.26
31,2011-07-15,1415473.91
20,2011-07-15,2039875.75
27,2011-07-15,1762155.79
2,2011-07-15,1785187.29
44,2011-07-15,289201.21
38,2011-07-15,367181.71
30,2011-07-15,420515.63
5,2011-07-15,283248.62
41,2011-07-15,1245772.7
7,2011-07-15,642748.21
35,2011-07-15,813845.5
24,2011-07-15,1356938.95
29,2011-07-15,505246.15
18,2011-07-15,974916.13
28,2011-07-15,1197373.13
39,2011-07-15,1380257.12
12,2011-07-15,936001.98
17,2011-07-15,902727.76
45,2011-07-15,748435.2
23,2011-07-15,1360520.56
1,2011-07-15,1455119.97
34,2011-07-15,903882.96
6,2011-07-15,1526801.24
40,2011-07-15,953252.14
22,2011-07-15,961953.57
33,2011-07-15,265003.47
11,2011-07-15,1266546.73
39,2011-07-22,1416005.59
33,2011-07-22,238915.05000000002
10,2011-07-22,1774342.61
36,2011-07-22,361311.41000000003
12,2011-07-22,922231.92
19,2011-07-22,1377119.45
34,2011-07-22,913236.62
22,2011-07-22,964683.8
7,2011-07-22,688043.96
43,2011-07-22,597354.39
29,2011-07-22,507335.75
17,2011-07-22,899044.34
42,2011-07-22,511316.29
28,2011-07-22,1165870.54
4,2011-07-22,2036231.39
32,2011-07-22,1185674.48
45,2011-07-22,741625.25
25,2011-07-22,670854.96
31,2011-07-22,1401944.8
18,2011-07-22,991262.46
21,2011-07-22,784490.67
15,2011-07-22,607475.4400000001
8,2011-07-22,829902.42
11,2011-07-22,1290576.44
35,2011-07-22,820188.42
38,2011-07-22,365562.67
14,2011-07-22,1882070.88
24,2011-07-22,1357672.24
1,2011-07-22,1396926.82
27,2011-07-22,1754879.45
20,2011-07-22,1950904.84
6,2011-07-22,1526506.08
41,2011-07-22,1292830.93
44,2011-07-22,303108.81
5,2011-07-22,292539.73
9,2011-07-22,491449.94
40,2011-07-22,980642.1
30,2011-07-22,423441.76
16,2011-07-22,581758.22
2,2011-07-22,1743816.41
26,2011-07-22,1017867.8
37,2011-07-22,505543.53
3,2011-07-22,360617.37
13,2011-07-22,1987089.36
23,2011-07-22,1362144.0
23,2011-07-29,1319767.55
33,2011-07-29,224806.96
42,2011-07-29,479256.8
11,2011-07-29,1212938.67
32,2011-07-29,1169988.62
28,2011-07-29,1114530.29
8,2011-07-29,807082.19
29,2011-07-29,474653.06
41,2011-07-29,1248330.1
15,2011-07-29,577511.02
9,2011-07-29,471449.98000000004
14,2011-07-29,1871021.01
13,2011-07-29,1880785.69
18,2011-07-29,954148.64
6,2011-07-29,1483991.05
4,2011-07-29,1989674.07
37,2011-07-29,504974.95
25,2011-07-29,668390.82
16,2011-07-29,582381.95
45,2011-07-29,704680.97
21,2011-07-29,751167.12
24,2011-07-29,1310973.06
30,2011-07-29,414245.96
35,2011-07-29,770820.27
27,2011-07-29,1744879.06
22,2011-07-29,944958.69
34,2011-07-29,851461.9
3,2011-07-29,345381.29
19,2011-07-29,1298775.8
2,2011-07-29,1680693.06
12,2011-07-29,890547.0700000001
1,2011-07-29,1352219.79
26,2011-07-29,1005360.5
43,2011-07-29,533917.52
7,2011-07-29,653382.62
40,2011-07-29,929096.9
39,2011-07-29,1426418.53
10,2011-07-29,1745841.33
20,2011-07-29,1858440.92
44,2011-07-29,279677.0
5,2011-07-29,275142.17
38,2011-07-29,355131.33
36,2011-07-29,354361.08
31,2011-07-29,1308122.15
17,2011-07-29,861894.77
29,2011-08-05,503486.37
34,2011-08-05,942236.45
42,2011-08-05,572603.33
32,2011-08-05,1201694.1400000001
9,2011-08-05,554879.67
3,2011-08-05,409981.25
17,2011-08-05,866184.92
43,2011-08-05,605956.59
12,2011-08-05,988712.52
45,2011-08-05,765996.92
31,2011-08-05,1428993.33
15,2011-08-05,607961.21
20,2011-08-05,2189353.63
6,2011-08-05,1601584.57
40,2011-08-05,1063818.2
14,2011-08-05,2066020.69
26,2011-08-05,1107552.43
23,2011-08-05,1416344.68
25,2011-08-05,679706.01
11,2011-08-05,1403198.94
5,2011-08-05,317738.56
19,2011-08-05,1408968.55
21,2011-08-05,783614.89
8,2011-08-05,892393.77
35,2011-08-05,826820.71
38,2011-08-05,437631.44
44,2011-08-05,298080.45
24,2011-08-05,1417616.81
36,2011-08-05,381017.75
27,2011-08-05,1747289.53
22,2011-08-05,983232.96
39,2011-08-05,1518790.89
7,2011-08-05,695392.84
10,2011-08-05,1886299.98
2,2011-08-05,1876704.26
30,2011-08-05,431798.64
1,2011-08-05,1624383.75
4,2011-08-05,2160057.39
13,2011-08-05,2076231.8
37,2011-08-05,510787.46
41,2011-08-05,1402233.69
16,2011-08-05,592981.33
33,2011-08-05,242456.39
28,2011-08-05,1523870.8900000001
18,2011-08-05,1002806.39
7,2011-08-12,670670.46
13,2011-08-12,1970341.38
16,2011-08-12,563884.47
22,2011-08-12,991779.2
27,2011-08-12,1758437.96
2,2011-08-12,1812768.26
3,2011-08-12,380376.85
30,2011-08-12,412224.67
23,2011-08-12,1380952.05
6,2011-08-12,1484995.38
24,2011-08-12,1402818.01
34,2011-08-12,956251.18
33,2011-08-12,274721.85
41,2011-08-12,1356689.88
40,2011-08-12,955506.95
5,2011-08-12,289886.16000000003
9,2011-08-12,520284.79
20,2011-08-12,2052246.4
44,2011-08-12,290399.66
26,2011-08-12,1087644.5
1,2011-08-12,1525147.09
37,2011-08-12,502504.39
10,2011-08-12,1917397.6300000001
42,2011-08-12,603147.26
32,2011-08-12,1206795.74
28,2011-08-12,1218764.94
4,2011-08-12,2105668.7399999998
8,2011-08-12,856796.1
25,2011-08-12,667130.48
45,2011-08-12,724180.89
29,2011-08-12,471311.5
18,2011-08-12,928470.83
19,2011-08-12,1360969.45
14,2011-08-12,1928773.82
15,2011-08-12,590836.37
21,2011-08-12,776933.37
11,2011-08-12,1354188.43
36,2011-08-12,380188.69
12,2011-08-12,955913.6799999999
38,2011-08-12,387844.05
43,2011-08-12,595626.56
17,2011-08-12,800819.79
31,2011-08-12,1443311.49
35,2011-08-12,819911.89
39,2011-08-12,1514055.97
28,2011-08-19,1200019.74
16,2011-08-19,554630.42
42,2011-08-19,526641.23
31,2011-08-19,1487542.53
6,2011-08-19,1493544.04
4,2011-08-19,2232892.1
8,2011-08-19,895066.5
41,2011-08-19,1412959.97
40,2011-08-19,943237.12
29,2011-08-19,498056.0
20,2011-08-19,1990017.93
17,2011-08-19,797523.04
26,2011-08-19,1021766.75
18,2011-08-19,932679.79
30,2011-08-19,414450.61000000004
38,2011-08-19,362224.7
15,2011-08-19,599488.98
5,2011-08-19,303643.83999999997
7,2011-08-19,645156.21
39,2011-08-19,1629066.9
27,2011-08-19,1781905.24
19,2011-08-19,1391792.69
37,2011-08-19,506897.98
32,2011-08-19,1221318.17
1,2011-08-19,1530761.43
45,2011-08-19,712362.72
14,2011-08-19,1896873.99
11,2011-08-19,1484169.74
12,2011-08-19,966817.24
35,2011-08-19,820288.35
22,2011-08-19,973004.91
3,2011-08-19,379716.91000000003
24,2011-08-19,1352039.88
25,2011-08-19,688958.75
34,2011-08-19,960418.54
21,2011-08-19,855546.5
33,2011-08-19,242771.37
36,2011-08-19,373267.57999999996
43,2011-08-19,663396.3200000001
9,2011-08-19,540819.44
2,2011-08-19,1844094.59
44,2011-08-19,290909.69
13,2011-08-19,2090340.98
10,2011-08-19,1954849.68
23,2011-08-19,1453416.53
39,2011-08-26,1573898.63
32,2011-08-26,1183740.91
42,2011-08-26,503720.98
18,2011-08-26,1147906.46
30,2011-08-26,387944.83
15,2011-08-26,605413.17
2,2011-08-26,1821139.91
14,2011-08-26,2273470.62
1,2011-08-26,1464693.46
27,2011-08-26,2034400.78
28,2011-08-26,1166479.51
11,2011-08-26,1304706.75
44,2011-08-26,324174.79
22,2011-08-26,1181815.31
38,2011-08-26,365672.55
36,2011-08-26,344964.2
41,2011-08-26,1328740.71
16,2011-08-26,557312.01
33,2011-08-26,237095.82
21,2011-08-26,821127.53
19,2011-08-26,1547729.24
35,2011-08-26,897037.25
25,2011-08-26,726422.55
24,2011-08-26,1402372.09
5,2011-08-26,310338.17
7,2011-08-26,629994.47
10,2011-08-26,1728399.07
4,2011-08-26,1988490.21
13,2011-08-26,2035244.54
43,2011-08-26,561573.08
8,2011-08-26,912542.82
37,2011-08-26,527947.21
40,2011-08-26,969611.2999999999
31,2011-08-26,1417267.07
34,2011-08-26,871404.6
6,2011-08-26,1420405.41
23,2011-08-26,1637266.29
3,2011-08-26,366367.55
45,2011-08-26,833979.01
26,2011-08-26,1064617.6199999999
29,2011-08-26,608294.98
12,2011-08-26,1017593.47
20,2011-08-26,1933577.2
17,2011-08-26,837390.79
9,2011-08-26,542663.53
25,2011-09-02,699779.0
5,2011-09-02,315645.53
26,2011-09-02,1040143.14
22,2011-09-02,912762.76
4,2011-09-02,2078420.31
3,2011-09-02,375988.69
7,2011-09-02,592355.24
6,2011-09-02,1481618.74
44,2011-09-02,309543.52
31,2011-09-02,1385769.03
8,2011-09-02,891387.14
19,2011-09-02,1609951.02
20,2011-09-02,2141765.98
16,2011-09-02,580805.3300000001
10,2011-09-02,1758587.35
38,2011-09-02,416953.51
9,2011-09-02,544643.33
24,2011-09-02,1196105.44
36,2011-09-02,350276.29
13,2011-09-02,1953628.82
33,2011-09-02,239198.36
21,2011-09-02,705557.8
34,2011-09-02,926455.64
35,2011-09-02,813486.55
40,2011-09-02,957298.26
41,2011-09-02,1283849.38
17,2011-09-02,847380.07
23,2011-09-02,1464295.69
15,2011-09-02,649159.6799999999
39,2011-09-02,1465089.85
14,2011-09-02,1750891.47
2,2011-09-02,1809119.7
1,2011-09-02,1550229.22
11,2011-09-02,1297792.41
28,2011-09-02,1468871.49
12,2011-09-02,1052051.45
18,2011-09-02,540922.94
37,2011-09-02,530367.8300000001
30,2011-09-02,369722.32
45,2011-09-02,726482.39
27,2011-09-02,1511717.53
43,2011-09-02,594224.9
32,2011-09-02,1152117.5
29,2011-09-02,497085.91
42,2011-09-02,537124.76
16,2011-09-09,574622.56
13,2011-09-09,1872921.31
20,2011-09-09,2050542.56
33,2011-09-09,281842.27999999997
41,2011-09-09,1280958.97
34,2011-09-09,930506.14
14,2011-09-09,2202742.9
19,2011-09-09,1566712.79
1,2011-09-09,1540471.24
10,2011-09-09,1670579.82
36,2011-09-09,352960.64
31,2011-09-09,1376670.27
9,2011-09-09,528784.86
38,2011-09-09,397771.68
29,2011-09-09,505406.72000000003
24,2011-09-09,1527455.19
43,2011-09-09,649128.23
28,2011-09-09,1310087.0
39,2011-09-09,1429345.86
45,2011-09-09,746129.56
17,2011-09-09,1161900.18
26,2011-09-09,1069710.97
32,2011-09-09,1128237.3
35,2011-09-09,922440.64
6,2011-09-09,1483574.38
22,2011-09-09,1004434.54
27,2011-09-09,1911470.84
42,2011-09-09,608390.9400000001
23,2011-09-09,1423289.9
30,2011-09-09,370897.82
18,2011-09-09,951549.61
4,2011-09-09,2093139.01
3,2011-09-09,377347.49
7,2011-09-09,613135.23
12,2011-09-09,922850.57
2,2011-09-09,1748000.65
5,2011-09-09,321110.22
11,2011-09-09,1249439.95
44,2011-09-09,295811.25
8,2011-09-09,848358.09
40,2011-09-09,1021391.99
15,2011-09-09,607593.51
37,2011-09-09,506273.74
21,2011-09-09,653989.65
25,2011-09-09,673248.48
6,2011-09-16,1351407.79
13,2011-09-16,1923223.82
5,2011-09-16,278529.71
41,2011-09-16,1197019.39
29,2011-09-16,474129.35
28,2011-09-16,1159212.1
45,2011-09-16,711367.56
1,2011-09-16,1514259.78
11,2011-09-16,1270816.01
12,2011-09-16,889290.23
18,2011-09-16,845715.37
39,2011-09-16,1372500.6300000001
35,2011-09-16,738792.11
22,2011-09-16,937420.65
7,2011-09-16,558981.45
17,2011-09-16,1051116.95
40,2011-09-16,890661.79
24,2011-09-16,1227535.97
33,2011-09-16,262407.57
34,2011-09-16,927249.61
23,2011-09-16,1253329.17
16,2011-09-16,539081.09
30,2011-09-16,382914.66
44,2011-09-16,303974.28
19,2011-09-16,1365633.53
